school_code,case_number,report_datetime,occurred_datetime,location,latitude,longitude,description,disposition,narrative
001775,2026-99900004,2026-01-09T21:59:00.000000Z,2025-12-19T14:00:00.000000Z,"51 E John St, Champaign",40.1085291,-88.2397023,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Over $500,Administratively Closed,
001775,2026-00000345,2026-01-09T23:18:00.000000Z,2026-01-09T23:18:00.000000Z,"112 E Green St, Champaign",40.1104327,-88.237485,Aggravated Robbery,Pending Investigation,
001775,2026-00000345,2026-01-09T23:18:00.000000Z,2026-01-09T23:18:00.000000Z,"112 E Green St, Champaign",40.1104327,-88.237485,Aggravated Battery - Based on Location - Minor or No Injury - No Dangerous Weapon,Pending Investigation,
001775,2026-00000347,2026-01-10T01:30:00.000000Z,2026-01-10T00:15:00.000000Z,"E Springfield Av, Champaign",40.1126489,-88.2362084,DUI - Under the Influence of Drugs or Combination of Drugs,Cleared By Arrest,
001775,2026-00000359,2026-01-10T15:14:00.000000Z,2026-01-10T15:14:00.000000Z,"306 E Green St, Champaign",40.1105524,-88.2344518,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Over $500,Administratively Closed,
001775,2026-00000359,2026-01-10T15:14:00.000000Z,2026-01-10T15:14:00.000000Z,"306 E Green St, Champaign",40.1105524,-88.2344518,Criminal Damage to Property,Administratively Closed,
001775,2026-00000362,2026-01-10T17:12:00.000000Z,2026-01-10T17:12:00.000000Z,"S Lincoln Av, Urbana",40.1031653,-88.2191832,Possession Adult Use Cannabis In Passenger Area of Motor Vehicle - Driver,Cleared By Arrest,
001775,2026-00000362,2026-01-10T17:12:00.000000Z,2026-01-10T17:12:00.000000Z,"S Lincoln Av, Urbana",40.1031653,-88.2191832,Possession of Cannabis - more than 30g but less than 100g,Cleared By Arrest,
001775,2026-00000362,2026-01-10T17:12:00.000000Z,2026-01-10T17:12:00.000000Z,"S Lincoln Av, Urbana",40.1031653,-88.2191832,Illegal Transportation or Possession of Alcoholic Liquor by Driver in Motor Vehicle,Cleared By Arrest,
001775,2026-00000364,2026-01-10T17:39:00.000000Z,2026-01-10T17:39:00.000000Z,"59 E Green St, Champaign",40.1100197,-88.2392727,Retail Theft - Taking Merchandise from Retail Establishment With Intent to Deprive Merchant Without Paying,Administratively Closed,
001775,2026-00000369,2026-01-10T18:13:00.000000Z,2026-01-08T00:00:00.000000Z,"111 E Healey St, Champaign",40.1112612,-88.2372652,Possession of Controlled Substance,Administratively Closed,
001775,2026-00000369,2026-01-10T18:13:00.000000Z,2026-01-08T00:00:00.000000Z,"111 E Healey St, Champaign",40.1112612,-88.2372652,Residential Burglary,Administratively Closed,
001775,2026-00000379,2026-01-10T22:52:00.000000Z,2025-10-01T12:00:00.000000Z,"812 S Sixth St, Champaign",40.10815,-88.230137,Mail and Wire Fraud - Wire Fraud,Administratively Closed,
001775,2026-00000379,2026-01-10T22:52:00.000000Z,2025-10-01T12:00:00.000000Z,"812 S Sixth St, Champaign",40.10815,-88.230137,Stalking,Pending Investigation,
001775,2026-00000395,2026-01-11T11:28:00.000000Z,2026-01-11T11:28:00.000000Z,"212 E Green St, Champaign",40.1104106,-88.2356253,Burglary - From Motor Vehicle,Cleared By Arrest,
001775,FI26006379,2026-01-11T09:59:00.000000Z,2026-01-11T09:59:00.000000Z,"407 E GREEN ST, CHAMPAIGN",40.1100026,-88.2326644,CRIMINAL TRESPASS,Administratively Closed,
001775,2026-99900005,2026-01-12T08:42:00.000000Z,2025-12-30T13:30:00.000000Z,"1110 W Green St, Urbana",40.1115891,-88.2231505,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Over $500,Administratively Closed,
001775,2026-00000430,2026-01-12T09:28:00.000000Z,2026-01-10T12:00:00.000000Z,"1401 W Green St, Urbana",40.1094131,-88.2271693,Forgery,Pending Investigation,
001775,2026-00000455,2026-01-12T18:17:00.000000Z,2026-01-12T18:17:00.000000Z,"528 E Green St, Champaign",40.1104889,-88.2306332,Aggravated Battery - Person 60 YOA or Older - Minor or No Injury - No Dangerous Weapon,Administratively Closed,
001775,2026-00000457,2026-01-12T18:36:00.000000Z,2026-01-12T18:32:00.000000Z,"616 E Green St, Champaign",40.1106254,-88.2296083,Aggravated Battery - Based on Location - Minor or No Injury - No Dangerous Weapon,Cleared By Arrest,
001775,2026-00000474,2026-01-13T03:10:00.000000Z,2026-01-12T17:00:00.000000Z,"908 S Oak St, Champaign",40.1071455,-88.2412624,Burglary - From Motor Vehicle,Administratively Closed,
001775,2026-00000476,2026-01-13T07:50:00.000000Z,2026-01-13T07:50:00.000000Z,"2904 W John St, Champaign",40.1095451,-88.2940269,"Manufacture, Deliver, Possess with Intent to Deliver Cannabis - more than 30g but less than 500g",Cleared By Arrest,
001775,2026-00000483,2026-01-13T11:36:00.000000Z,2026-01-10T00:01:00.000000Z,"616 E Green St, Champaign",40.1106254,-88.2296083,Theft-General - Champaign Ordinance,Administratively Closed,
001775,2026-99900006,2026-01-13T12:49:00.000000Z,2025-12-24T12:25:00.000000Z,"103 E Healey St, Champaign",40.1111979,-88.2382669,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00000491,2026-01-13T15:17:00.000000Z,2026-01-12T18:00:00.000000Z,"1004 Locust St, Champaign",40.1061064,-88.2399081,Motor Vehicle Theft,Administratively Closed,
001775,2026-00000497,2026-01-13T18:02:00.000000Z,2026-01-13T18:02:00.000000Z,"E Green St, Champaign",40.1102235,-88.2379271,UI No Trespass - University Wide - University Ordinance,Cleared By Arrest,
001775,2026-00000497,2026-01-13T18:02:00.000000Z,2026-01-13T18:02:00.000000Z,"E Green St, Champaign",40.1102235,-88.2379271,Possession of Liquor on School Property with Person Present,Cleared By Arrest,
001775,2026-99900007,2026-01-14T19:06:00.000000Z,2026-01-14T12:42:00.000000Z,"108 E Healey St, Champaign",40.1117362,-88.2377734,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00000554,2026-01-15T08:16:00.000000Z,2026-01-15T08:00:00.000000Z,"1401 W Green St, Urbana",40.1094131,-88.2271693,Disorderly Conduct - Actions Alarm or Disturb Another Provoking Breach of Peace,Cleared By Arrest,
001775,2026-00000554,2026-01-15T08:16:00.000000Z,2026-01-15T08:00:00.000000Z,"1401 W Green St, Urbana",40.1094131,-88.2271693,"Aggravated Assault - Offense Based ONLY on Victim - State of IL, Municipality Employee Performing Official Duties",Cleared By Arrest,
001775,2026-00000554,2026-01-15T08:16:00.000000Z,2026-01-15T08:00:00.000000Z,"1401 W Green St, Urbana",40.1094131,-88.2271693,UI No Trespass - University Wide - University Ordinance,Cleared By Arrest,
001775,2026-00000563,2026-01-15T12:19:00.000000Z,2026-01-15T01:00:00.000000Z,"202 Gregory Dr, Champaign",40.1042844,-88.237271,Criminal Damage to Property,Administratively Closed,
001775,2026-00000563,2026-01-15T12:19:00.000000Z,2026-01-15T01:00:00.000000Z,"202 Gregory Dr, Champaign",40.1042844,-88.237271,Burglary - Building,Administratively Closed,
001775,2026-00000570,2026-01-15T14:21:00.000000Z,2026-01-14T19:00:00.000000Z,"812 S Fifth St, Champaign",40.1087647,-88.230825,Burglary - From Motor Vehicle,"Cleared By Arrest, Juvenile",
001775,2026-00000574,2026-01-15T17:47:00.000000Z,2026-01-14T17:00:00.000000Z,"812 S Fifth St, Champaign",40.1087647,-88.230825,Burglary - From Motor Vehicle,"Cleared By Arrest, Juvenile",
001775,2026-00000574,2026-01-15T17:47:00.000000Z,2026-01-14T17:00:00.000000Z,"812 S Fifth St, Champaign",40.1087647,-88.230825,UI No Trespass - University Wide - University Ordinance,"Cleared By Arrest, Juvenile",
001775,2026-00000579,2026-01-15T18:31:00.000000Z,2025-12-20T17:00:00.000000Z,"212 E Green St, Champaign",40.1104106,-88.2356253,Motor Vehicle Theft,Administratively Closed,
001775,FI26006407,2026-01-17T12:05:00.000000Z,2026-01-17T12:05:00.000000Z,"1800 S FIRST ST, CHAMPAIGN",40.096253,-88.2359041,UNLAWFUL USE OF ID,Administratively Closed,
001775,2026-99900008,2026-01-17T13:01:00.000000Z,2026-01-14T11:00:00.000000Z,"506 S Fourth St, Champaign",40.1121456,-88.2330973,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Pending Investigation,
001775,2026-00000652,2026-01-17T16:40:00.000000Z,2026-01-17T16:40:00.000000Z,"1909 S Oak St, Champaign",40.0915895,-88.2411227,Criminal Damage to Government Supported Property,Administratively Closed,
001775,2026-00000654,2026-01-17T17:39:00.000000Z,2026-01-17T17:00:00.000000Z,"202 E Green St, Champaign",40.1105234,-88.2366661,Criminal Trespass to Residence,Administratively Closed,
001775,2026-00000654,2026-01-17T17:39:00.000000Z,2026-01-17T17:00:00.000000Z,"202 E Green St, Champaign",40.1105234,-88.2366661,Liquor Underage X2,Administratively Closed,
001775,2026-00000697,2026-01-18T18:24:00.000000Z,2026-01-18T18:20:00.000000Z,"512 S Neil St, Champaign",40.1107061,-88.2429904,Aggravated Battery - Based on Location - Minor or No Injury - No Dangerous Weapon,Administratively Closed,
001775,2026-99900009,2026-01-18T21:33:00.000000Z,2026-01-06T12:00:00.000000Z,"909 S Fifth St, Champaign",40.1073502,-88.2322949,Motor Vehicle Theft,Administratively Closed,
001775,2026-00000727,2026-01-19T07:50:00.000000Z,2026-01-19T01:53:00.000000Z,"1001 Dorner Dr, Urbana",40.1041814,-88.2218608,Criminal Damage to Property,Administratively Closed,
001775,2026-00000727,2026-01-19T07:50:00.000000Z,2026-01-19T01:53:00.000000Z,"1001 Dorner Dr, Urbana",40.1041814,-88.2218608,Disorderly Conduct - Actions Alarm or Disturb Another Provoking Breach of Peace,Administratively Closed,
001775,2026-00000739,2026-01-19T14:01:00.000000Z,2025-12-15T13:00:00.000000Z,"401 E Daniel St, Champaign",40.1075945,-88.2330997,Motor Vehicle Theft,Administratively Closed,
001775,FI26006416,2026-01-19T14:53:00.000000Z,2026-01-19T14:53:00.000000Z,"E GREEN ST/LOCUST ST, CHAMPAIGN",40.1102127,-88.2402578,CRIMINAL TRESPASS,Administratively Closed,
001775,2026-99900010,2026-01-19T20:13:00.000000Z,2026-01-19T16:30:00.000000Z,"2061 S Orchard St, Urbana",40.0918857,-88.2125702,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00000727,2026-01-19T07:50:00.000000Z,2026-01-19T01:53:00.000000Z,"1001 Dorner Dr, Urbana",40.1041814,-88.2218608,Liquor Underage,Student Disc Referral,
001775,2026-99900011,2026-01-20T12:01:00.000000Z,2026-01-19T22:30:00.000000Z,"1005 Gregory Dr, Urbana",40.1040214,-88.2214176,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00000786,2026-01-20T14:58:00.000000Z,2025-12-01T19:00:00.000000Z,"501 E Healey St, Champaign",40.1111263,-88.2318221,Theft of Lost or Mislaid Property,Administratively Closed,
001775,2026-99900012,2026-01-20T16:33:00.000000Z,2025-12-06T15:00:00.000000Z,"1005 S Lincoln Av, Urbana",40.1041175,-88.2205999,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00000791,2026-01-20T16:40:00.000000Z,2025-12-20T16:00:00.000000Z,"105 Chalmers St, Champaign",40.1062714,-88.2379615,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00000800,2026-01-20T19:47:00.000000Z,2026-01-20T19:47:00.000000Z,"604 E Armory Av, Champaign",40.1058491,-88.2299027,Intimidation,Administratively Closed,
001775,2026-00000800,2026-01-20T19:47:00.000000Z,2026-01-20T19:47:00.000000Z,"604 E Armory Ave, Champaign",40.1058491,-88.2299027,Stalking/Extortion,Administratively Closed,
001775,00197-2026,2026-01-20T08:55:00.000000Z,2026-01-16T02:04:00.000000Z,Babcock Resisdence Hall,41.5297953,-90.3964062,Criminal Damage,Administratively Closed,
001775,00211-2026,2026-01-20T09:03:00.000000Z,2026-01-20T00:30:00.000000Z,Taft Residence Hall,40.6331249,-89.3985283,Liquor-Underage,Student Discipline Referral,
001775,2026-00000815,2026-01-21T00:23:00.000000Z,2026-01-20T21:10:00.000000Z,"102 E Green St, Champaign",40.1104381,-88.2384162,Aggravated Battery - Administers or Causes to Ingest Substance or Food Intended to Cause Physical Injury,Pending Investigation,
001775,2026-99900013,2026-01-21T17:54:00.000000Z,2025-12-19T19:00:00.000000Z,"1213 S Fourth St, Champaign",40.1020051,-88.2336414,Motor Vehicle Theft,Administratively Closed,
001775,2026-99900013,2026-01-21T17:54:00.000000Z,2025-12-19T19:00:00.000000Z,"1213 S Fourth St, Champaign",40.1020051,-88.2336414,Criminal Damage to Property,Administratively Closed,
001775,2026-00000856,2026-01-21T18:31:00.000000Z,2026-01-21T15:00:00.000000Z,"110 E John St, Champaign",40.109311,-88.2375468,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,FI26006428,2026-01-21T01:52:00.000000Z,2026-01-21T01:52:00.000000Z,"E GREEN ST/S WRIGHT ST, CHAMPAIGN",40.1103024,-88.2288748,LIQUOR-UNDERAGE,Student Disc Referral,
001775,FI26006433,2026-01-22T00:33:00.000000Z,2026-01-22T00:33:00.000000Z,"300 E GREEN ST, CHANPAIGN",40.110245,-88.2353849,LIQUOR-UNDERAGE,Administratively Closed,
001775,2026-00000894,2026-01-22T10:31:00.000000Z,2026-01-15T18:00:00.000000Z,"59 E Green St, Champaign",40.1100197,-88.2392727,Forgery,Pending Investigation,
001775,2026-00000896,2026-01-22T13:10:00.000000Z,2026-01-22T12:48:00.000000Z,"1010 W Illinois St, Urbana",40.1101134,-88.2218778,Burglary - Building,Cleared By Arrest,
001775,2026-00000896,2026-01-22T13:10:00.000000Z,2026-01-22T12:48:00.000000Z,"1010 W Illinois St, Urbana",40.1101134,-88.2218778,UI No Trespass - University Wide - University Ordinance,Cleared By Arrest,
001775,2026-00000898,2026-01-22T13:42:00.000000Z,2026-01-21T17:17:00.000000Z,"1800 S First St, Champaign",40.096253,-88.2359041,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Over $500,Administratively Closed,
001775,2026-00000902,2026-01-22T15:10:00.000000Z,2025-09-16T02:01:00.000000Z,"UNKNOWN LOCATION, URBANA",40.1105875,-88.2072697,Child Pornography,Cleared By Arrest,
001775,FI26006434,2026-01-22T01:19:00.000000Z,2026-01-22T01:19:00.000000Z,"910 S THIRD ST, CHAMPAIGN",40.1071287,-88.2349079,LIQUOR-UNDERAGE,Administratively Closed,
001775,2026-00000919,2026-01-22T22:35:00.000000Z,2026-01-22T18:00:00.000000Z,"E Green St, Champaign",40.1102235,-88.2379271,Aggravated Domestic Battery,Administratively Closed,
001775,FI26006435,2026-01-22T03:01:00.000000Z,2026-01-22T03:01:00.000000Z,"GREGORY DR/S SIXTH ST, CHAMPAIGN",40.1041494,-88.2302724,LIQUOR-UNDERAGE,Student Disc Referral,
001775,2026-00000931,2026-01-23T01:48:00.000000Z,2026-01-23T01:48:00.000000Z,"59 E Green St, Champaign",40.1100197,-88.2392727,Aggravated Battery - Based on Location - Minor or No Injury - No Dangerous Weapon,Cleared By Arrest,
001775,2026-00000931,2026-01-23T01:48:00.000000Z,2026-01-23T01:48:00.000000Z,"59 E Green St, Champaign",40.1100197,-88.2392727,Possession of Controlled Substance,Cleared By Arrest,
001775,2026-00000931,2026-01-23T01:48:00.000000Z,2026-01-23T01:48:00.000000Z,"59 E Green St, Champaign",40.1100197,-88.2392727,UI No Trespass - University Wide - University Ordinance,Cleared By Arrest,
001775,2026-00000931,2026-01-23T01:48:00.000000Z,2026-01-23T01:48:00.000000Z,"59 E Green St, Champaign",40.1100197,-88.2392727,Mob Action,Cleared By Arrest,
001775,2026-00000935,2026-01-23T08:18:00.000000Z,2026-01-22T19:00:00.000000Z,"1009 S First St, Champaign",40.1057403,-88.2390131,Criminal Trespass to Vehicles,Administratively Closed,
001775,2026-00000942,2026-01-23T10:49:00.000000Z,2026-01-22T14:42:00.000000Z,"615 S Wright St, Champaign",40.1109984,-88.2290655,Disorderly Conduct - Actions Alarm or Disturb Another Provoking Breach of Peace,Administratively Closed,
001775,2026-00000942,2026-01-23T10:49:00.000000Z,2026-01-22T14:42:00.000000Z,"615 S Wright St, Champaign",40.1109984,-88.2290655,Intimidation,Administratively Closed,
001775,2026-00000947,2026-01-23T11:19:00.000000Z,2026-01-22T19:00:00.000000Z,"54 Chalmers St, Champaign",40.1069094,-88.2398003,Burglary - From Motor Vehicle,Administratively Closed,
001775,2026-00000948,2026-01-23T12:29:00.000000Z,2026-01-19T19:00:00.000000Z,"812 S Fifth St, Champaign",40.1087647,-88.230825,Motor Vehicle Theft,Pending Investigation,
001775,2026-00000948,2026-01-23T12:29:00.000000Z,2026-01-19T19:00:00.000000Z,"812 S Fifth St, Champaign",40.1087647,-88.230825,Burglary - From Motor Vehicle,Pending Investigation,
001775,2026-00000953,2026-01-23T15:40:00.000000Z,2026-01-22T19:00:00.000000Z,"601 S First St, Champaign",40.1111747,-88.2389303,Motor Vehicle Theft,Administratively Closed,
001775,2026-00000953,2026-01-23T15:40:00.000000Z,2026-01-22T19:00:00.000000Z,"601 S First St, Champaign",40.1111747,-88.2389303,Criminal Damage to Property,Administratively Closed,
001775,FI26006442,2026-01-23T19:59:00.000000Z,2026-01-23T19:59:00.000000Z,"1007 LOCUST ST, CHAMPAIGN",40.1058726,-88.2405909,LIQUOR-UNDERAGE,Administratively Closed,
001775,2026-00000976,2026-01-23T22:02:00.000000Z,2026-01-23T22:00:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Burglary - From Motor Vehicle,Pending Investigation,
001775,2026-00000976,2026-01-23T22:02:00.000000Z,2026-01-23T22:00:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Criminal Trespass to Vehicles,Pending Investigation,
001775,2026-00000976,2026-01-23T22:02:00.000000Z,2026-01-23T22:00:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Burglary - From Motor Vehicle X4,Pending Investigation,
001775,2026-00000982,2026-01-23T23:41:00.000000Z,2026-01-23T20:00:00.000000Z,"212 E Green St, Champaign",40.1104106,-88.2356253,Criminal Trespass to Vehicles,Pending Investigation,
001775,2026-00000982,2026-01-23T23:41:00.000000Z,2026-01-23T20:00:00.000000Z,"212 E Green St, Champaign",40.1104106,-88.2356253,Burglary - From Motor Vehicle,Pending Investigation,
001775,2026-00000982,2026-01-23T23:41:00.000000Z,2026-01-23T20:00:00.000000Z,"212 E Green St, Champaign",40.1104106,-88.2356253,Burglary - From Motor Vehicle X2,Pending Investigation,
001775,FI26006437,2026-01-23T02:41:00.000000Z,2026-01-23T02:41:00.000000Z,"616 E GREEN ST, CHAMPAIGN",40.1106254,-88.2296083,LIQUOR-UNDERAGE,Administratively Closed,
001775,2026-00001008,2026-01-24T03:02:00.000000Z,2026-01-24T00:01:00.000000Z,"106 E John St, Champaign",40.1093292,-88.2380089,Criminal Trespass to Vehicles,Pending Investigation,
001775,2026-00001008,2026-01-24T03:02:00.000000Z,2026-01-24T00:01:00.000000Z,"106 E John St, Champaign",40.1093292,-88.2380089,Burglary - From Motor Vehicle,Pending Investigation,
001775,2026-00001023,2026-01-24T12:03:00.000000Z,2026-01-23T20:00:00.000000Z,"28 E Green St, Champaign",40.1106966,-88.2417068,Burglary - From Motor Vehicle,Administratively Closed,
001775,2026-99900015,2026-01-24T15:44:00.000000Z,2026-01-22T22:00:00.000000Z,"102 E Green St, Champaign",40.1104381,-88.2384162,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00001032,2026-01-24T17:40:00.000000Z,2026-01-23T23:30:00.000000Z,"202 E Daniel St, Champaign",40.108248,-88.236608,Criminal Damage to Property,Administratively Closed,
001775,2026-00001031,2026-01-24T17:44:00.000000Z,2026-01-21T13:30:00.000000Z,"54 Chalmers St, Champaign",40.1069094,-88.2398003,Criminal Trespass to Vehicles,Administratively Closed,
001775,2026-99900018,2026-01-24T19:45:00.000000Z,2026-01-23T22:00:00.000000Z,"102 E Green St, Champaign",40.1104381,-88.2384162,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Burglary - From Motor Vehicle,Cleared By Arrest,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Illegal Transportation or Possession of Alcoholic Liquor by Driver in Motor Vehicle,Cleared By Arrest,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Criminal Damage to Property,Cleared By Arrest,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Motor Vehicle Theft,Cleared By Arrest,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Criminal Trespass to State Supported Land,Cleared By Arrest,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,DUI - Under the Influence of Alcohol,Cleared By Arrest,
001775,2026-99900021,2026-01-25T11:07:00.000000Z,2026-01-23T15:30:00.000000Z,"201 Peabody Dr, Champaign",40.1005955,-88.2359921,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-00001075,2026-01-25T03:05:00.000000Z,2026-01-25T03:05:00.000000Z,"302 E John St, Champaign",40.1093134,-88.2348478,Motor Vehicle Theft,Cleared By Arrest,
001775,2026-00001126,2026-01-26T02:36:00.000000Z,2026-01-26T02:36:00.000000Z,"W Florida Av, Urbana",40.0981853,-88.2175269,Possession of Hypodermic Syringe/Needle,Cleared By Arrest,
001775,2026-00001126,2026-01-26T02:36:00.000000Z,2026-01-26T02:36:00.000000Z,"W Florida Av, Urbana",40.0981853,-88.2175269,Possession of Controlled Substance,Cleared By Arrest,
001775,2026-99900022,2026-01-26T09:14:00.000000Z,2026-01-23T15:42:00.000000Z,"615 S Wright St, Champaign",40.1109984,-88.2290655,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
001775,2026-99900023,2026-01-26T18:00:00.000000Z,2026-01-26T17:50:00.000000Z,"201 Peabody Dr, Champaign",40.1005955,-88.2359921,Theft - Obtains/Exerts Unauthorized Control Over Property of the Owner Less Than $500,Administratively Closed,
