school_code,case_number,report_datetime,occurred_datetime,location,latitude,longitude,description,disposition,narrative
002290,2658100077,2026-01-17T16:00:00.000000Z,2026-01-15T16:49:00.000000Z,"891 Birch Rd, East Lansing",42.7244175,-84.4900173,FRAUD -WIRE FRAUD,5 - Inactive,
002290,2658100066,2026-01-15T19:55:00.000000Z,2026-01-15T10:30:00.000000Z,"662 W Circle Dr, East Lansing",42.7334938,-84.4862313,INTIMIDATION/STALKING,4 - Active,
002290,2658100040,2026-01-12T09:22:00.000000Z,2025-09-05T12:00:00.000000Z,"361 Delta Ct, East Lansing",42.734767,-84.4861783,"TELEPHONE USED FOR HARASSMENT, THREATS AND MANDATORY REPORT-STALKING",5 - Inactive,
002290,2658100355,2026-02-25T21:27:00.000000Z,2026-02-22T12:00:00.000000Z,"964 Hubbard Rd, East Lansing",42.7234321,-84.4635113,INTIMIDATION/STALKING,4 - Active,
002290,2658100178,2026-01-29T11:24:00.000000Z,2026-01-28T14:10:00.000000Z,"4660 Hagadorn Rd, East Lansing",42.7175692,-84.4605125,MANDATORY REPORT-SEXUAL ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100255,2026-02-11T23:00:00.000000Z,2026-01-01T00:00:00.000000Z,"1120 Red Cedar Rd, East Lansing",42.7214473,-84.4831413,INTIMIDATION/STALKING,5 - Inactive,
002290,2658100173,2026-01-30T11:11:00.000000Z,2026-01-30T00:00:00.000000Z,"Dem Hall, East Lansing",42.729547,-84.4887201,MANDATORY REPORT-SIMPLE ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100306,2026-02-17T09:09:00.000000Z,2026-02-17T00:00:00.000000Z,"453 Abbot Rd, East Lansing",42.738304,-84.4841218,MANDATORY REPORT-INDECENT EXPOSURE,9 - Closed- Crime Log Reportable,
002290,2658100048,2026-01-13T00:02:00.000000Z,2026-01-12T23:09:00.000000Z,"735 E Shaw Ln, East Lansing",42.726557,-84.470563,INTIMIDATION/STALKING,5 - Inactive,
002290,2658100186,2026-02-03T15:23:00.000000Z,2026-02-03T15:23:00.000000Z,"500 S Harrison Rd, East Lansing",42.7285356,-84.4945539,INTIMIDATION/STALKING AND MANDATORY REPORT-DOMESTIC VIOLENCE,5 - Inactive,
002290,2658100063,2026-01-14T14:13:00.000000Z,2026-01-14T14:12:00.000000Z,"Hagadorn Rd, East Lansing",42.7205091,-84.4623404,MANDATORY REPORT-HIT AND RUN,9 - Closed- Crime Log Reportable,
002290,2658100051,2026-01-09T14:33:00.000000Z,2025-10-31T00:00:00.000000Z,"151 Bogue St, East Lansing",42.7305188,-84.4715476,MANDATORY REPORT-FONDLING,9 - Closed- Crime Log Reportable,
002290,2658100317,2026-02-19T22:11:00.000000Z,2026-02-18T21:42:00.000000Z,"25 Beal St, East Lansing",42.7342411,-84.4884297,INTIMIDATION/STALKING,5 - Inactive,
002290,2658100072,2026-01-16T14:40:00.000000Z,2025-11-01T00:00:00.000000Z,"612 Wilson Rd, East Lansing",42.7227177,-84.4743186,INTIMIDATION/STALKING,4 - Active,
002290,2658100085,2026-01-19T11:10:00.000000Z,2025-09-19T18:00:00.000000Z,"891 Birch Rd, East Lansing",42.7244175,-84.4900173,STALKING AND BURGLARY.  MANDATORY REPORT-DATING VIOLENCE,4 - Active,
002290,2658100335,2026-02-20T14:26:00.000000Z,1998-02-09T00:00:00.000000Z,"On Campus, East Lansing",42.7369792,-84.4838654,MANDATORY REPORT-RAPE,9 - Closed- Crime Log Reportable,
002290,2658100097,2026-01-21T15:40:00.000000Z,2025-11-01T00:00:00.000000Z,"25 Michigan St NE, East Lansing",42.7250725,-84.4790827,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100239,2026-02-06T13:55:00.000000Z,2026-02-02T00:00:00.000000Z,"On Campus, East Lansing",42.7369792,-84.4838654,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100356,2026-02-24T10:53:00.000000Z,2026-02-15T00:00:00.000000Z,"On Campus, East Lansing",42.7369792,-84.4838654,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100172,2026-01-30T01:05:00.000000Z,2026-01-29T20:45:00.000000Z,"478 Ivy Ct, East Lansing",42.7281635,-84.4969438,MANDATORY REPORT-AGGRAVATED ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100223,2026-02-08T22:59:00.000000Z,2026-02-08T19:10:00.000000Z,"1240 S Harrison Rd, East Lansing",42.7189391,-84.4958807,MANDATORY REPORT-MALICIOUS DESTRUCTION OF PROPERTY-UNFOUNDED,9 - Closed- Crime Log Reportable,
002290,2658100094,2026-01-09T11:38:00.000000Z,2025-09-01T00:00:00.000000Z,"On Campus, East Lansing",42.7369792,-84.4838654,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100286,2026-02-11T08:24:00.000000Z,2026-02-11T07:50:00.000000Z,"Farm Ln, East Lansing",42.723203,-84.4779562,MANDATORY REPORT-HIT AND RUN,9 - Closed- Crime Log Reportable,
002290,2658100039,2026-01-09T04:26:00.000000Z,2026-01-09T03:52:00.000000Z,"988 S Brody Rd, East Lansing",42.7302241,-84.496032,MANDATORY REPORT-LARCENY FROM GROUNDS,9 - Closed- Crime Log Reportable,
002290,2658100148,2026-01-28T00:00:00.000000Z,2025-10-01T00:00:00.000000Z,"964 Hubbard Rd, East Lansing",42.7234321,-84.4635113,MANDATORY REPORT-ROOMMATE DOMESTIC ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100149,2026-01-28T00:00:00.000000Z,2025-10-01T00:00:00.000000Z,"964 Hubbard Rd, East Lansing",42.7234321,-84.4635113,MANDATORY REPORT-ROOMMATE DOMESTIC ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100022,2026-01-08T11:24:00.000000Z,2025-09-01T00:00:00.000000Z,"On Campus, East Lansing",42.7369792,-84.4838654,MANDATORY REPORT-STALKING X2,9 - Closed- Crime Log Reportable,
002290,2658100359,2026-02-19T16:38:00.000000Z,2026-02-13T12:45:00.000000Z,"140 E Brody Rd, East Lansing",42.7326222,-84.4948471,MANDATORY REPORT-ATTEMPTED THEFT OF A MOTORIZED SCOOTER,9 - Closed- Crime Log Reportable,
002290,2658100240,2026-02-15T04:42:00.000000Z,2025-11-15T00:00:00.000000Z,"842 Chestnut Rd, East Lansing",42.7245028,-84.4885832,MANDATORY REPORT-HARASSMENT,9 - Closed- Crime Log Reportable,
002290,2658100129,2026-01-24T17:53:00.000000Z,2026-01-24T15:45:00.000000Z,"234 Wilson Rd, East Lansing",42.7209117,-84.4883077,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100083,2026-01-18T17:02:18.000000Z,2025-10-01T17:02:18.000000Z,"38 Abbot Rd, East Lansing",42.734499,-84.4845191,MANDATORY REPORT-MSU ORDINANCE 18.00 WEAPONS,8 - Not A Crime/Other Service,
002290,2658100291,2026-02-16T16:23:00.000000Z,2026-02-03T00:00:00.000000Z,"908 Akers Rd, East Lansing",42.7243407,-84.4647789,MANDATORY REPORT-FONDLING,9 - Closed- Crime Log Reportable,
002290,2658100336,2026-02-19T16:58:00.000000Z,2026-02-14T00:00:00.000000Z,"219 S Harrison Rd, East Lansing",42.7317061,-84.4931804,MANDATORY REPORT-FONDLING,9 - Closed- Crime Log Reportable,
002290,2658100058,2026-01-14T10:02:00.000000Z,2026-01-12T14:30:00.000000Z,"366 W Circle Dr, East Lansing",42.7308964,-84.4832176,MANDATORY REPORT-AGGRAVATED INDECENT EXPOSURE,9 - Closed- Crime Log Reportable,
002290,2558102124,2026-01-31T20:29:00.000000Z,2025-12-07T12:00:00.000000Z,"271 W Brody Rd, East Lansing",42.7310161,-84.4971212,MANDTORY REPORT-LARCENY FROM A BUILDING,5 - Inactive,
002290,2658100174,2026-01-31T03:00:00.000000Z,2026-01-30T22:30:00.000000Z,"234 Wilson Rd, East Lansing",42.7209117,-84.4883077,MANDATORY REPORT-ENTERING WITH OUT PERMISSION,9 - Closed- Crime Log Reportable,
002290,2658100203,2026-02-05T16:07:00.000000Z,2026-02-03T14:32:00.000000Z,"64 Crescent Rd, East Lansing",42.715734,-84.4968196,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100259,2026-02-11T15:45:00.000000Z,2026-02-05T00:00:00.000000Z,"591 N Shaw Ln, East Lansing",42.7267508,-84.475358,MANDATORY REPORT-ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100345,2026-02-24T13:28:00.000000Z,2026-01-21T00:00:00.000000Z,"362 Bogue St, East Lansing",42.7300088,-84.4728899,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100131,2026-01-22T16:45:32.000000Z,2026-01-22T16:45:32.000000Z,"964 Hubbard Rd, East Lansing",42.7234321,-84.4635113,MANDATORY REPORT-LARCENY,8 - Not A Crime/Other Service,
002290,2658100337,2026-02-23T10:53:00.000000Z,2026-02-23T00:00:00.000000Z,"632 W Circle Dr, East Lansing",42.7338948,-84.4851412,MANDATORY REPORT-SIMPLE ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100088,2026-01-20T08:40:00.000000Z,2025-01-16T07:45:00.000000Z,"891 Birch Rd, East Lansing",42.7244175,-84.4900173,MANDATORY REPORT-ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100020,2026-01-07T13:45:00.000000Z,2025-12-22T12:00:00.000000Z,"735 E Shaw Ln, East Lansing",42.726557,-84.470563,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100258,2026-02-11T14:40:00.000000Z,2026-02-01T00:00:00.000000Z,"736 Wilson Rd, East Lansing",42.7221893,-84.4703171,MANDATORY REPORT-STALKING,9 - Closed- Crime Log Reportable,
002290,2658100229,2026-02-09T16:53:00.000000Z,2026-01-30T00:00:00.000000Z,"662 W Circle Dr, East Lansing",42.7334938,-84.4862313,MANDATORY REPORT-ENTERING WITHOUT PERMISSION,9 - Closed- Crime Log Reportable,
002290,2658100308,2026-02-18T22:43:00.000000Z,2026-02-18T18:20:00.000000Z,"241 W BRODY RD, East Lansing",42.731423,-84.4956484,MANDATORY REPORT-ATTEMPTED LARCENY OF BIKES,9 - Closed- Crime Log Reportable,
002290,2658100283,2026-02-16T10:32:00.000000Z,2026-01-30T00:00:00.000000Z,"361 Delta Ct, East Lansing",42.734767,-84.4861783,MANDATORY REPORT-SEXUAL ASSAULT,9 - Closed- Crime Log Reportable,
002290,2658100244,2026-02-11T13:36:00.000000Z,2026-02-10T20:00:00.000000Z,"241 W Brody Rd, East Lansing",42.731423,-84.4956484,LARCENY -OTHER,5 - Inactive,
002290,2658100062,2026-01-14T20:57:00.000000Z,2025-12-12T15:00:00.000000Z,"340 E Brody Rd, East Lansing",42.7303153,-84.4946823,LARCENY -OTHER,5 - Inactive,
002290,2658100045,2026-01-12T14:26:34.000000Z,2026-01-11T17:00:48.000000Z,"209 W Brody Rd, East Lansing",42.7320349,-84.4971363,LARCENY -OTHER,5 - Inactive,
002290,2658100130,2026-01-26T14:18:00.000000Z,2026-01-16T14:00:00.000000Z,"964 Hubbard Rd, East Lansing",42.7234321,-84.4635113,LARCENY -OTHER,5 - Inactive,
002290,2658100143,2026-01-19T00:30:00.000000Z,2026-01-19T00:10:00.000000Z,"964 Hubbard Rd, East Lansing",42.7234321,-84.4635113,LARCENY -OTHER,5 - Inactive,
002290,2658100350,2026-02-25T07:20:00.000000Z,2025-02-16T22:00:00.000000Z,"209 W Brody Rd, East Lansing",42.7320349,-84.4971363,LARCENY -OTHER,4 - Active,
002290,2658100270,2026-02-13T13:18:00.000000Z,2026-02-13T13:18:00.000000Z,"735 E Shaw Hall, East Lansing",42.726557,-84.470563,LARCENY -OTHER,5 - Inactive,
002290,2658100124,2026-01-25T19:14:00.000000Z,2026-01-23T19:00:00.000000Z,"256 Bogue St, East Lansing",42.7312308,-84.4735238,LARCENY -THEFT FROM BUILDING,3 - Unfounded,
002290,2658100188,2026-02-04T11:20:00.000000Z,2026-02-04T11:00:00.000000Z,"547 E Circle Dr, East Lansing",42.7327661,-84.4766823,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100018,2026-01-05T16:18:00.000000Z,2025-12-09T17:51:00.000000Z,"241 W Brody Rd, East Lansing",42.731423,-84.4956484,LARCENY -THEFT FROM BUILDING,3 - Unfounded,
002290,2658100228,2026-02-09T23:06:00.000000Z,2026-02-09T10:57:00.000000Z,"908 Akers Rd, East Lansing",42.7243407,-84.4647789,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100197,2026-02-04T22:10:00.000000Z,2026-02-04T22:05:00.000000Z,"619 Red Cedar Rd, East Lansing",42.7272477,-84.4821978,LARCENY -OTHER,3 - Unfounded,
002290,2658100354,2026-02-25T17:59:00.000000Z,2026-02-25T13:18:00.000000Z,"25 Beal St, East Lansing",42.7342411,-84.4884297,LARCENY -OTHER,4 - Active,
002290,2658100132,2026-01-26T18:04:00.000000Z,2026-01-26T14:00:00.000000Z,"219 Wilson Rd, East Lansing",42.7228094,-84.4890215,LARCENY -OTHER,5 - Inactive,
002290,2658100015,2026-01-06T14:18:24.000000Z,2025-12-25T07:00:41.000000Z,"468 Greenway Dr, East Lansing",42.7161428,-84.4800534,LARCENY -OTHER,3 - Unfounded,
002290,2658100360,2026-02-26T12:20:41.000000Z,2026-02-26T09:30:00.000000Z,"434 Farm Ln, East Lansing",42.7286254,-84.4784679,LARCENY -THEFT FROM BUILDING,4 - Active,
002290,2658100144,2026-01-27T18:42:00.000000Z,2026-01-26T20:45:00.000000Z,"908 Akers Rd, East Lansing",42.7243407,-84.4647789,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100138,2026-01-27T10:58:00.000000Z,2025-12-02T12:00:00.000000Z,"223 Kalamazoo St, East Lansing",42.7308226,-84.489993,Burglary X2,5 - Inactive,
002290,2658100288,2026-02-16T15:30:00.000000Z,2026-02-13T18:00:00.000000Z,"632 W Circle Dr, East Lansing",42.7338948,-84.4851412,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100211,2026-02-06T14:54:07.000000Z,2026-02-05T19:00:00.000000Z,"651 N Shaw Ln, East Lansing",42.7266035,-84.4732081,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100029,2026-01-09T15:37:00.000000Z,2026-01-07T00:00:00.000000Z,"209 W Brody Rd, East Lansing",42.7320349,-84.4971363,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100265,2026-02-12T16:30:00.000000Z,2026-01-23T00:00:00.000000Z,"919 E Shaw Ln, East Lansing",42.7264527,-84.4646451,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100237,2026-02-10T19:48:00.000000Z,2026-02-10T12:00:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100346,2026-02-24T17:45:00.000000Z,2026-02-24T16:30:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2558102124,2026-01-31T20:29:00.000000Z,2025-12-07T12:00:00.000000Z,"271 W Brody Rd, East Lansing",42.7310161,-84.4971212,MANDTORY REPORT-LARCENY FROM A BUILDING,5 - Inactive,
002290,2658100136,2026-01-27T09:45:00.000000Z,2026-01-24T14:00:00.000000Z,"271 W Brody Rd, East Lansing",42.7310161,-84.4971212,LARCENY -THEFT FROM BUILDING,3 - Unfounded,
002290,2658100110,2026-01-24T12:00:00.000000Z,2026-01-24T11:45:00.000000Z,"241 W Brody Rd, East Lansing",42.731423,-84.4956484,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100108,2026-01-22T18:42:00.000000Z,2026-01-21T09:00:00.000000Z,"842 Chestnut Rd, East Lansing",42.7245028,-84.4885832,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100349,2026-02-24T20:02:00.000000Z,2026-02-23T11:10:00.000000Z,"578 S Shaw Ln, East Lansing",42.7249707,-84.4755848,LARCENY -THEFT FROM BUILDING,4 - Active,
002290,2658100272,2026-02-14T22:42:00.000000Z,2026-02-14T18:45:00.000000Z,"817 E Shaw Ln, East Lansing",42.7264993,-84.4687757,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100034,2026-01-10T15:11:00.000000Z,2025-12-31T15:00:00.000000Z,"736 Wilson Rd, East Lansing",42.7221893,-84.4703171,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100234,2026-02-10T14:40:00.000000Z,2026-02-08T18:00:00.000000Z,"919 E Shaw Ln, East Lansing",42.7264527,-84.4646451,LARCENY -THEFT FROM BUILDING,3 - Unfounded,
002290,2658100209,2026-02-06T12:55:00.000000Z,2026-02-06T00:58:00.000000Z,"919 E Shaw Ln, East Lansing",42.7264527,-84.4646451,LARCENY -THEFT FROM BUILDING,3 - Unfounded,
002290,2658100347,2026-02-24T17:45:00.000000Z,2026-02-24T15:40:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100361,2026-02-26T12:26:00.000000Z,2026-02-26T12:26:00.000000Z,"1355 Bogue St, East Lansing",42.7175142,-84.4701826,LARCENY -THEFT FROM BUILDING,4 - Active,
002290,2658100092,2026-01-21T04:47:00.000000Z,2026-01-21T04:47:00.000000Z,"1288 Garden City Rd, East Lansing",42.7268171,-84.4999912,LARCENY -THEFT FROM MOTOR VEHICLE,5 - Inactive,
002290,2658100052,2026-01-13T13:40:00.000000Z,2026-01-12T09:00:00.000000Z,"542 Auditorium Rd, East Lansing",42.7287503,-84.4766178,LARCENY -THEFT FROM MOTOR VEHICLE,3 - Unfounded,
002290,2658100293,2026-02-16T16:26:00.000000Z,2026-01-20T19:00:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100168,2026-02-01T20:30:00.000000Z,2026-02-01T18:00:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100271,2026-02-13T15:00:00.000000Z,2026-02-13T07:53:00.000000Z,"219 Wilson Rd, East Lansing",42.7228094,-84.4890215,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100122,2026-01-25T18:53:00.000000Z,2026-01-24T14:00:00.000000Z,"670 S Harrison Rd, East Lansing",42.7293362,-84.4939409,LARCENY -THEFT FROM MOTOR VEHICLE,5 - Inactive,
002290,2658100117,2026-01-24T17:00:00.000000Z,2026-01-24T16:36:00.000000Z,"234 Wilson Rd, East Lansing",42.7209117,-84.4883077,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100133,2026-01-27T18:40:00.000000Z,2026-01-27T13:30:00.000000Z,"648 N Shaw Ln, East Lansing",42.725728,-84.4734688,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100218,2026-02-07T12:16:29.000000Z,2026-02-07T11:20:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100274,2026-02-13T17:53:00.000000Z,2026-02-13T16:30:00.000000Z,"393 Chestnut Rd, East Lansing",42.7289033,-84.4871481,LARCENY -THEFT FROM BUILDING,5 - Inactive,
002290,2658100365,2026-02-26T18:57:00.000000Z,2026-02-20T12:00:00.000000Z,"281 Physics Rd, East Lansing",42.7314191,-84.4741183,LARCENY -THEFT FROM BUILDING,4 - Active,
002290,2658100217,2026-02-07T11:32:00.000000Z,2025-01-26T15:00:00.000000Z,"953 Service Rd, East Lansing",42.719999,-84.463782,LARCENY -THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,5 - Inactive,
