school_code,case_number,report_datetime,occurred_datetime,location,latitude,longitude,description,disposition,narrative
003090,P2026-00510,2026-02-21T14:12:00.000000Z,2026-02-21T14:08:00.000000Z,"OSU East Hospital, Columbus",39.9705785,-82.9625658,Disorderly Conduct (CCC) - Hindering movement; Criminal Damaging/Endangering _ knowingly any means,Closed,
003090,P2026-00508,2026-02-21T01:37:00.000000Z,2026-02-21T01:37:00.000000Z,"Emergency Department - OSU Main, Columbus",40.0060889,-83.0282624,Illegal Use or Possession of Drug Paraphernalia,Closed,
003090,P2026-00507,2026-02-21T01:04:00.000000Z,2026-02-21T01:04:00.000000Z,"Neil Ave, Columbus",39.9959158,-83.0147689,"Disorderly Conduct (CCC) - Intox, Conduct; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor; Prohibitions",Closed,
003090,P2026-00506,2026-02-21T00:57:00.000000Z,2026-02-21T00:57:00.000000Z,"Blackburn House, Columbus",40.0041155,-83.0125709,Criminal Trespass (CCC),Closed,
003090,P2026-00505,2026-02-21T00:14:00.000000Z,2026-02-21T00:14:00.000000Z,"Lincoln Tower, Columbus",39.9986486,-83.0221152,"Disorderly Conduct (CCC) - Intox, risk of harm; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor; Prohibitions",Open - Arrest,
003090,CSA2026-00552,2026-02-20T23:02:00.000000Z,2026-02-20T21:00:00.000000Z,"Statehouse Norwich, Columbus",40.007709,-83.0163099,Criminal Trespass,Closed,
003090,P2026-00504,2026-02-20T22:53:00.000000Z,2026-02-20T22:53:00.000000Z,"Ohio Union, Columbus",39.9978745,-83.0086663,Prohibitions; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,Open - Arrest,
003090,P2026-00503,2026-02-20T20:33:00.000000Z,2026-02-17T21:30:00.000000Z,"Catfish Biff's (CLOSED), Columbus",39.9951723,-83.0093992,Criminal Damaging/Endangering _ knowingly any means; Theft _ without consent,Closed,
003090,P2026-00501,2026-02-20T18:42:00.000000Z,2026-02-19T23:30:00.000000Z,"Schottenstein Center, Columbus",40.0075992,-83.0248064,Felonious Assault _ victim seriously harmed,Open - Pending Investigation,
003090,P2026-00500,2026-02-20T18:07:00.000000Z,2026-02-20T07:50:00.000000Z,"Jameson Crane Sports Medicine Institute, Columbus",40.0178079,-83.0316312,"Criminal Mischief _ move, deface, tamper, etc. property of another",Open - Pending Investigation,
003090,P2026-00499,2026-02-20T15:13:00.000000Z,2026-02-18T17:39:00.000000Z,"Baker Hall - West, Columbus",39.9965117,-83.0098746,Theft of mail.,Closed,
003090,P2026-00497,2026-02-20T13:16:00.000000Z,2026-02-19T13:16:00.000000Z,"OSU Campus, Columbus",40.0071823,-83.0092488,Theft _ without consent,Closed,
003090,P2026-00495,2026-02-20T12:48:00.000000Z,2026-02-20T12:30:00.000000Z,"Barnes & Noble @ OSU, Columbus",39.9993865,-83.0227103,Criminal Trespass (CCC),Closed,
003090,P2026-00496,2026-02-20T12:36:00.000000Z,2026-02-20T12:27:00.000000Z,"Wiseman Hall, Columbus",39.9963923,-83.018002,Disorderly Conduct (CCC) Engage in fighting,Closed,
003090,P2026-00494,2026-02-20T11:07:00.000000Z,2026-02-19T14:58:00.000000Z,"Blankenship Hall (0360), Columbus",40.0023626,-83.0337041,Telecommunications Fraud,Closed,
003090,P2026-00493,2026-02-20T09:25:00.000000Z,2026-02-19T16:00:00.000000Z,"Doan Hall, Columbus",39.9954113,-83.0171652,Theft _ without consent,Closed,
003090,P2026-00492,2026-02-20T02:06:00.000000Z,2026-02-20T02:06:00.000000Z,"Journalism Building, Columbus",40.0018214,-83.0151585,Disorderly Conduct _ intoxicated create risk of harm; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor,Closed,
003090,P2026-00490,2026-02-19T23:15:00.000000Z,2026-02-19T23:15:00.000000Z,"Raney House, Columbus",40.0054748,-83.0100293,"Disorderly Conduct (CCC) - Intox, risk of harm",Closed,
003090,P2026-00491,2026-02-19T22:19:00.000000Z,2026-02-19T22:19:00.000000Z,"Schottenstein Center, Columbus",40.0075992,-83.0248064,Disorderly Conduct _ fighting or threatening,Open - Pending Investigation,
003090,P2026-00485,2026-02-19T12:59:00.000000Z,2026-02-19T12:15:00.000000Z,"Doan Hospital, Columbus",39.9954113,-83.0171652,Disorderly Conduct _ fighting or threatening,Closed,
003090,P2026-00486,2026-02-19T12:57:00.000000Z,2026-02-19T12:50:00.000000Z,"Main Oval, Columbus",39.8979661,-83.0869406,Disorderly Conduct,Closed,
003090,P2026-00484,2026-02-19T10:36:00.000000Z,2026-02-17T13:20:00.000000Z,"Lincoln Tower, Columbus",39.9986486,-83.0221152,Theft _ deception,Closed,
003090,P2026-00483,2026-02-19T08:44:00.000000Z,2026-02-19T08:44:00.000000Z,"Doan Hall (0089), Columbus",39.9954113,-83.0171652,Disorderly Conduct _ fighting or threatening,Closed,
003090,P2026-00482,2026-02-19T03:51:00.000000Z,2026-02-18T21:09:00.000000Z,"Wexner Center for the Arts - 1871 N. High St., Columbus",40.0002119,-83.0093697,"Criminal Mischief _ move, deface, tamper, etc. property of another",Closed,
003090,P2026-00481,2026-02-19T02:11:00.000000Z,2026-02-19T01:40:00.000000Z,"Park-Stradley Hall, Columbus",39.9958328,-83.0107037,"Telecommunications Harassment _ anonymous, harassing, etc.",Closed,
003090,P2026-00480,2026-02-19T01:12:00.000000Z,2026-02-19T01:12:00.000000Z,"Coffey Road Recreation Complex, Columbus",40.0025549,-83.0260565,"Disorderly Conduct (CCC) - Intox, risk of harm",Closed,
003090,P2026-00479,2026-02-18T23:02:00.000000Z,2026-02-18T23:02:00.000000Z,"Auntie Annes and Cinnabon, Columbus",40.1456242,-82.9820576,"Disorderly Conduct (CCC) - Intox, risk of harm; Obstructing Official Business",Open - Arrest,
003090,P2026-00477,2026-02-18T19:30:00.000000Z,2023-02-01T00:00:00.000000Z,"Baker Hall West, Columbus",39.9965117,-83.0098746,Sexual Imposition,Closed,
003090,P2026-00474,2026-02-18T17:39:00.000000Z,2026-02-14T13:15:00.000000Z,"Adventure Recreation Center, Columbus",40.0027253,-83.0318248,Disorderly Conduct (CCC) Engage in fighting,Closed,
003090,P2026-00475,2026-02-18T17:34:00.000000Z,2026-02-17T08:49:00.000000Z,"Smith-Steeb Hall, Columbus",39.9957847,-83.0092508,Theft _ without consent,Open - Pending Investigation,
003090,P2026-00476,2026-02-18T16:42:00.000000Z,2026-02-13T11:00:00.000000Z,"Sloopy's Diner, Columbus",39.9973862,-83.0091682,Theft _ without consent,Closed,
003090,P2026-00472,2026-02-18T14:29:00.000000Z,2026-02-14T07:00:00.000000Z,"James Cancer Hospital, Columbus",39.9948848,-83.0195209,CSA Report: Rape,Csa Victim Declined To Make Report,
003090,P2026-00470,2026-02-18T12:51:00.000000Z,2026-02-18T12:37:00.000000Z,"Jimmy John's, Columbus",39.9625112,-83.0032218,Theft,Closed,
003090,P2026-00471,2026-02-18T11:10:00.000000Z,2026-02-18T11:10:00.000000Z,"High St. at W. 12th Ave., Columbus",39.996832,-83.0074437,Operating a motor vehicle without a valid license; Criminal Trespass _ land premises of another,Open - Arrest,
003090,P2026-00468,2026-02-18T08:56:00.000000Z,2026-02-18T08:56:00.000000Z,"Cunz Hall, Columbus",39.9986647,-83.0170363,"Telecommunications Harassment _ call w/ purpose to abuse, threaten, harass",Closed,
003090,P2026-00464,2026-02-18T02:54:00.000000Z,2026-02-18T02:59:00.000000Z,"Stadium Lot West, Columbus",40.0220167,-83.0274672,Failure to Comply with Order or Signal of P.O. _ elude or flee,Open - Pending Investigation,
003090,P2026-00460,2026-02-17T19:46:00.000000Z,2026-02-17T19:46:00.000000Z,"Dave's Hot Chicken, Columbus",39.9996029,-83.0078067,Menacing,Closed,
003090,P2026-00459,2026-02-17T18:02:00.000000Z,2026-02-16T19:00:00.000000Z,"East Hospital Tower, Columbus",39.9532936,-82.979268,Sexual Imposition,Closed,
003090,CSA2026-00467,2026-02-17T16:03:00.000000Z,2026-02-14T08:00:00.000000Z,"Gamma Phi Beta, Columbus",39.9985491,-83.0064947,CSA Report: Stalking,Closed,
003090,P2026-00457,2026-02-17T14:45:00.000000Z,2026-02-17T10:15:00.000000Z,"SafeAuto Parking Garage, Columbus",39.964305,-83.0020405,Domestic Violence (CCC) Knowingly Intimate Partner,Open - Pending Investigation,
003090,P2026-00454,2026-02-17T10:00:00.000000Z,2026-02-17T09:41:00.000000Z,"Hale Hall, Columbus",39.9969858,-83.0117566,Criminal Trespass (CCC),Closed,
003090,P2026-00451,2026-02-17T08:18:00.000000Z,2026-02-10T21:00:00.000000Z,"N Oval Mall, Columbus",40.0001006,-83.0145691,CSA Report: Rape,Closed,
003090,P2026-00449,2026-02-17T05:18:00.000000Z,2026-02-17T05:18:00.000000Z,"James Cancer Hospital, Columbus",39.9948848,-83.0195209,Criminal Trespass _ fail to leave; negligently,Closed,
003090,CSA2026-00551,2026-02-16T21:24:00.000000Z,2026-01-12T08:00:00.000000Z,"Drackett Tower, Columbus",40.0055299,-83.0135225,Menacing,Closed,
003090,P2026-00446,2026-02-16T16:15:00.000000Z,2026-02-16T15:21:00.000000Z,"Pomerene Hall, Columbus",39.9973485,-83.0144735,Theft _ without consent,Open - Arrest,
003090,P2026-00444,2026-02-16T14:52:00.000000Z,2026-02-16T14:47:00.000000Z,"Curl Market, Columbus",40.0042987,-83.0109461,Criminal Trespass (CCC),Open - Arrest,
003090,P2026-00443,2026-02-16T13:13:00.000000Z,2026-02-15T01:57:00.000000Z,"Raney House, Columbus",40.0054748,-83.0100293,Theft _ without consent,Open - Pending Investigation,
003090,P2026-00440,2026-02-15T15:57:00.000000Z,2026-02-15T03:30:00.000000Z,"Siebert Hall, Columbus",39.9956761,-83.012324,Rape _ substantially impair judgment; Gross Sexual Imposition _ victim has mental or physical condition,Open - Pending Investigation,
003090,P2026-00439,2026-02-15T13:30:00.000000Z,2026-02-15T13:45:00.000000Z,"McCracken Power Plant, Columbus",40.0017666,-83.016856,Disorderly Conduct (CCC) Engage in fighting; Criminal Trespass (CCC),Closed,
003090,P2026-00436,2026-02-15T03:04:00.000000Z,2026-02-15T03:04:00.000000Z,"Drackett Tower, Columbus",40.0055299,-83.0135225,"Disorderly Conduct (CCC) - Intox, risk of harm; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor",Closed,
003090,P2026-00435,2026-02-15T00:53:00.000000Z,2026-02-15T00:53:00.000000Z,"Smith-Steeb Hall, Columbus",39.9957847,-83.0092508,"Disorderly Conduct (CCC) - Intox, Conduct; Offenses Involving Underage Persons _ underage consume beer intoxicating liquor",Closed,
003090,P2026-00431,2026-02-14T14:08:00.000000Z,2026-02-14T13:08:00.000000Z,"University Square South, Columbus",39.9997677,-83.0075589,Criminal Trespass (CCC),Open - Arrest,
003090,P2026-00429,2026-02-14T12:35:00.000000Z,2026-02-14T12:35:00.000000Z,"Ohio Union (0161), Columbus",39.9978745,-83.0086663,Criminal Trespass _ restricted area,Closed,
003090,CSA2026-00546,2026-02-14T12:00:00.000000Z,2026-02-14T08:45:00.000000Z,"Vet House Parking Lot, Columbus",39.9997735,-83.0268431,Theft _ without consent,Closed,
003090,P2026-00427,2026-02-14T09:22:00.000000Z,2026-02-14T08:16:00.000000Z,"OSU Wexner Medical Center- Dock Area, Columbus",39.9952162,-83.0179869,Theft _ without consent,Open - Arrest,
003090,P2026-00428,2026-02-14T09:14:00.000000Z,2026-02-11T00:00:00.000000Z,"Smith Laboratory, Columbus",40.0021591,-83.0132831,"Telecommunications Harassment _ anonymous, harassing, etc.",Closed,
003090,P2026-00426,2026-02-14T02:04:00.000000Z,2026-02-14T02:04:00.000000Z,"Emergency Department - OSU East, Columbus",39.9705785,-82.9625658,Criminal Trespass _ land premises of another,Closed,
003090,P2026-00425,2026-02-13T23:56:00.000000Z,2026-02-13T23:56:00.000000Z,"N High St / Woodruff Ave, Columbus",40.0041013,-83.0088687,Disorderly Conduct (CCC) Engage in fighting,Open - Arrest,
003090,P2026-00424,2026-02-13T19:57:00.000000Z,2026-02-13T18:40:00.000000Z,"BistrOH!, Columbus",39.995106,-83.0185557,Criminal Trespass _ land premises of another; Theft _ without consent,Open - Arrest,
003090,P2026-00423,2026-02-13T19:07:00.000000Z,2026-02-12T15:00:00.000000Z,"Cockins Hall, Columbus",40.0012742,-83.0150181,Theft _ without consent,Closed,
003090,P2026-00422,2026-02-13T18:55:00.000000Z,2026-02-12T23:30:00.000000Z,"Unknown location, Columbus",39.9625112,-83.0032218,CSA Report: Rape,Csa Victim Declined To Make Report,
003090,CSA2026-00458,2026-02-13T17:12:00.000000Z,2026-01-11T08:00:00.000000Z,"Smith-Steeb Hall, Columbus",39.9957847,-83.0092508,CSA Report: Stalking,Closed,
003090,CSA2026-00545,2026-02-13T16:34:00.000000Z,2026-02-09T18:00:00.000000Z,"Lincoln Tower, Columbus",39.9986486,-83.0221152,Theft _ without consent,Closed,
003090,P2026-00416,2026-02-13T15:15:00.000000Z,2026-02-13T14:50:00.000000Z,"Harding Hospital, Columbus",39.9957344,-83.0200081,Assault _ knowingly harm victim,Open - Arrest,
003090,P2026-00415,2026-02-13T14:02:00.000000Z,2026-02-13T06:07:00.000000Z,"Jones Tower, Columbus",40.0052417,-83.0120328,Theft of mail.,Open - Pending Investigation,
003090,P2026-00414,2026-02-13T13:24:00.000000Z,2026-02-13T11:30:00.000000Z,"RPAC Recreation and Physical Activity Center (0246), Columbus",39.9996195,-83.0181668,Theft _ without consent,Unfounded,
003090,P2026-00413,2026-02-13T12:54:00.000000Z,2026-01-24T13:45:00.000000Z,"Dave's Hot Chicken, Columbus",39.9996029,-83.0078067,"Criminal Trespass (CCC); Telecommunications Harassment _ anonymous, harassing, etc.",Closed,
003090,P2026-00412,2026-02-13T10:32:00.000000Z,2026-02-05T00:01:00.000000Z,"Davis baseball stadium, Columbus",40.0220167,-83.0274672,Theft _ without consent,Open - Pending Investigation,
003090,P2026-00410,2026-02-13T08:20:00.000000Z,2026-02-13T00:00:00.000000Z,"Siebert Hall, Columbus",39.9956761,-83.012324,Criminal Trespass (CCC),Closed,
003090,P2026-00406,2026-02-13T00:54:00.000000Z,2026-02-13T00:54:00.000000Z,"Doan Hall, Columbus",39.9954113,-83.0171652,"Telecommunications Harassment _ anonymous, harassing, etc.; Aggravated Menacing",Closed,
003090,P2026-00403,2026-02-12T21:38:00.000000Z,2026-02-12T21:10:00.000000Z,"Jones Tower, Columbus",40.0052417,-83.0120328,Theft _ without consent,Closed,
003090,P2026-00402,2026-02-12T19:33:00.000000Z,2026-02-12T19:33:00.000000Z,"Ohio Union, Columbus",39.9978745,-83.0086663,Criminal Trespass _ fail to leave; recklessly,Open - Arrest,
003090,P2026-00401,2026-02-12T18:53:00.000000Z,2026-02-12T18:53:00.000000Z,"Ohio Union, Columbus",39.9978745,-83.0086663,Criminal Trespass _ fail to leave; recklessly,Closed,
003090,P2026-00400,2026-02-12T18:10:00.000000Z,2026-02-07T16:30:00.000000Z,"Torres House, Columbus",40.0059486,-83.0136525,Telecommunications Fraud,Closed,
003090,P2026-00418,2026-02-12T16:51:00.000000Z,2026-02-11T00:03:00.000000Z,"Blankenship Hall, Columbus",40.0023626,-83.0337041,"Telecommunications Harassment _ anonymous, harassing, etc.",Open - Pending Investigation,
003090,P2026-00398,2026-02-12T15:17:00.000000Z,2025-08-01T08:00:00.000000Z,"Canfield Hall, Columbus",39.9957738,-83.0136388,"Telecommunications Harassment _ anonymous, harassing, etc.",Open - Pending Investigation,
003090,P2026-00396,2026-02-12T14:06:00.000000Z,2026-02-12T11:43:00.000000Z,"University Hall, Columbus",40.0005227,-83.0144319,"Telecommunications Harassment _ comment, request, suggestion, or proposal",Closed,
003090,P2026-00394,2026-02-12T12:47:00.000000Z,2026-02-12T12:32:00.000000Z,"Baker Hall West, Columbus",39.9965117,-83.0098746,"Misuse of Credit Card _ use expired, revoked, etc.",Unfounded,
003090,P2026-00392,2026-02-12T10:08:00.000000Z,2026-02-12T10:06:00.000000Z,"RPAC, Columbus",39.9996195,-83.0181668,Criminal Trespass,Closed,
003090,P2026-00390,2026-02-12T09:18:00.000000Z,2026-02-11T17:00:00.000000Z,"Fontana Laboratories, Columbus",40.0032974,-83.0121638,Graffitism (CCC),Closed,
003090,P2026-00391,2026-02-12T09:09:00.000000Z,2026-02-09T07:00:00.000000Z,"OSU Wexner Medical Center, Columbus",39.9952162,-83.0179869,"Telecommunications Harassment _ call w/ purpose to abuse, threaten, harass",Open - Pending Investigation,
003090,CSA2026-00420,2026-02-11T23:28:00.000000Z,2026-02-11T18:00:00.000000Z,"Baker Hall - West, Columbus",39.9965117,-83.0098746,Theft _ without consent,Closed,
003090,P2026-00388,2026-02-11T19:51:00.000000Z,2026-02-11T19:51:00.000000Z,"Emergency Department OSU Main, Columbus",40.0060889,-83.0282624,Illegal Use or Possession of Drug Paraphernalia,Closed,
003090,P2026-00386,2026-02-11T19:36:00.000000Z,2026-02-11T09:00:00.000000Z,"Baker Hall West, Columbus",39.9965117,-83.0098746,Theft _ without consent,Closed,
003090,P2026-00385,2026-02-11T18:25:00.000000Z,2026-02-11T18:00:00.000000Z,"Harding Hospital, Columbus",39.9957344,-83.0200081,Disorderly Conduct (CCC) Engage in fighting,Closed,
003090,P2026-00383,2026-02-11T18:00:00.000000Z,2026-02-11T18:00:00.000000Z,"Rhodes Hall, Columbus",39.9688591,-82.9869479,"Telecommunications Harassment _ anonymous, harassing, etc.",Closed,
003090,P2026-00380,2026-02-11T16:19:00.000000Z,2024-02-07T03:45:00.000000Z,"Smith-Steeb Hall, Columbus",39.9957847,-83.0092508,Theft of mail.,Open - Pending Investigation,
003090,P2026-00379,2026-02-11T14:32:00.000000Z,2026-02-10T13:40:00.000000Z,"Martha Morehouse Medical Plaza - Pavilion, Columbus",40.0012911,-83.0328356,Theft _ without consent,Unfounded,
003090,P2026-00397,2026-02-11T14:25:00.000000Z,2026-02-11T14:25:00.000000Z,"Drinko Hall, Columbus",39.9961107,-83.0081752,Graffitism (CCC),Closed,
003090,P2026-00395,2026-02-11T14:25:00.000000Z,2026-02-11T14:25:00.000000Z,"Ohio Union, Columbus",39.9978745,-83.0086663,Graffitism (CCC),Closed,
003090,P2026-00376,2026-02-11T14:22:00.000000Z,2026-02-11T14:20:00.000000Z,"Dave's Hot Chicken, Columbus",39.9996029,-83.0078067,Graffitism (CCC),Closed,
003090,P2026-00378,2026-02-11T14:17:00.000000Z,2026-02-11T00:00:00.000000Z,"Smith Laboratory, Columbus",40.0021591,-83.0132831,Telecommunications Harassment,Closed,
003090,P2026-00377,2026-02-11T14:10:00.000000Z,2026-02-11T09:45:00.000000Z,"Brain And Spine Hospital, Columbus",39.9955856,-83.0165832,Theft _ without consent,Closed,
003090,P2026-00375,2026-02-11T12:58:00.000000Z,2026-02-11T12:45:00.000000Z,"Brain & Spine Hospital, Columbus",39.9532936,-82.979268,Disorderly Conduct,Closed,
003090,P2026-00374,2026-02-11T10:05:00.000000Z,2026-02-11T10:05:00.000000Z,"Postle Hall, Columbus",39.9960543,-83.0164153,Criminal Trespass (CCC),Open - Arrest,
