school_code,case_number,report_datetime,occurred_datetime,location,latitude,longitude,description,disposition,narrative
2325,260014582,,2026-02-03T18:50:00.000000Z,2375 HUBBARD RD,42.2955073,-83.7201345,LARCENY,Assistance Provided,A student reported personal property stolen. It is unknown the time and date the incident occurred.
2325,260014537,,2026-02-03T16:22:00.000000Z,4270 PLYMOUTH RD,42.3087948,-83.6727391,CRASH - FAIL TO RP,Assistance Provided,"A guest witnessed someone hit a vehicle with their vehicle, causing damage, and not report the incident."
2325,260014502,,2026-02-03T14:57:00.000000Z,919 S UNIVERSITY AVE,42.2756112,-83.7371821,LARCENY,Assistance Provided,A student reported personal property missing. The incident occurred between 6pm and 10pm on 1/30/2026.
2325,260014435,,2026-02-03T12:13:00.000000Z,1239 KIPKE DR,42.265239,-83.7439554,FRAUDULENT ACTIVITY,Assistance Provided,A student reported fraudulent activity involving purchasing tickets online for a UM sports event.
2325,260014415,,2026-02-03T11:27:00.000000Z,1150 W MEDICAL CENTER DR,42.2849017,-83.7324945,LARCENY,Assistance Provided,An employee reported personal property stolen. The incident occurred during the morning of 2/3/2026.
2325,260014314,,2026-02-03T08:23:00.000000Z,ZINA PITCHER PL / E ANN ST,42.2822971,-83.7335587,CRASH - HIT/RUN,Assistance Provided,A student reported being hit by a vehicle. The driver of the vehicle did not stop. The incident occurred at approximately 6:15am on 2/3/2026. The student reported minor injuries.
2325,260014179,,2026-02-03T00:48:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A suspected narcotic was found in a patient ' s belongings.
2325,260015169,,2026-02-04T23:37:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260015163,,2026-02-04T23:09:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,ASSAULT OR BATTERY,Assistance Provided,An employee reported being assaulted by a patient. No injuries were reported.
2325,260015143,,2026-02-04T21:49:00.000000Z,419 S STATE ST,43.6934495,-85.483495,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred between 1:50pm and 2:10pm on 2/4/2026.
2325,260015103,,2026-02-04T19:44:00.000000Z,428 S STATE ST,43.6937938,-85.4842445,TRESPASS,"Information Only, Assistance Provided",A nonaffiliated person was found in the building. They were escorted from the property.
2325,260015086,,2026-02-04T19:07:00.000000Z,2375 HUBBARD RD,42.2955073,-83.7201345,LARCENY,"Cancel Report, Assistance Provided","An employee reported personal property stolen. A short time later, the property was located. No larceny occurred."
2325,260015048,,2026-02-04T17:22:00.000000Z,1001 HILL ST,42.2722312,-83.7371591,CRASH - FAIL TO RP,Assistance Provided,"An employee reported that someone hit their vehicle, causing damage, but did not report the incident. It is unknown the time and date the incident occurred."
2325,260015047,,2026-02-04T17:18:00.000000Z,500 CHURCH ST,42.2768901,-83.734888,HARASSMENT,Assistance Provided,A student reported being harassed by another student.
2325,260015045,,2026-02-04T17:12:00.000000Z,500 CHURCH ST,42.2768901,-83.734888,HARASSMENT,Assistance Provided,A student reported being harassed by another student.
2325,260014971,,2026-02-04T14:36:00.000000Z,428 S STATE ST,43.6937938,-85.4842445,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260014962,,2026-02-04T14:08:00.000000Z,919 S UNIVERSITY AVE,42.2756112,-83.7371821,LARCENY - IP,"Assistance Provided, With Arrest",An employee reported witnessing a student steal university property. Officers responded and were able to locate the student and take them into custody.
2325,260014937,,2026-02-04T13:00:00.000000Z,530 S STATE ST,43.693408,-85.484218,HARASSMENT,Assistance Provided,An employee reported that a student is receiving harassing communications from a former partner.
2325,260014936,,2026-02-04T12:58:00.000000Z,428 S STATE ST,43.6937938,-85.4842445,TRESPASS,"Assistance Provided, Assistance Provided",A nonaffiliated person was found in the building. They were escorted from the property.
2325,260014920,,2026-02-04T12:16:00.000000Z,1425 E ANN ST,42.2831396,-83.7310911,LARCENY,"Assistance Provided, Unfounded Incident","An employee reported personal property stolen. A short time later, the property was located. No larceny occurred."
2325,260014819,,2026-02-04T09:05:00.000000Z,911 N UNIVERSITY AVE,42.2793182,-83.7377271,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260014757,,2026-02-04T06:55:00.000000Z,201 FLETCHER ST,42.2801878,-83.7364619,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260014712,,2026-02-04T03:30:00.000000Z,204 WASHTENAW AVE,42.2798988,-83.7353058,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260014710,,2026-02-04T03:10:00.000000Z,200 WASHTENAW AVE,42.2801218,-83.7345826,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260014705,,2026-02-04T02:25:00.000000Z,1041 WALL ST,42.9725101,-82.4344871,PROPERTY DAMAGE - MDOP,"Assistance Provided, With Arrest","Officers responded to a Blue Phone activation in the structure. Upon arrival, they found a person had vandalized several items of university property. The person was located and taken into custody."
2325,260015638,,2026-02-05T22:40:00.000000Z,1116 S STATE ST,43.6857293,-85.4837293,TRESPASS,Assistance Provided,A nonaffiliated person refused to leave the building. They were escorted from the property.
2325,260015576,,2026-02-05T19:43:00.000000Z,2250 CRAM PL,42.2964195,-83.7157867,LARCENY,Assistance Provided,A guest reported personal property stolen. The incident occurred between 5:40pm on1/31/2025 and 9am on 2/5/2026.
2325,260015507,,2026-02-05T15:51:00.000000Z,701 E UNIVERSITY AVE,42.2729285,-83.7351459,CRIMINAL SEXUAL CONDUCT,Assistance Provided,An employee reported being touched (fondling) inappropriately by a coworker.
2325,260015459,,2026-02-05T13:54:00.000000Z,324 S OBSERVATORY ST,42.2787978,-83.7314685,EXTORTION,Assistance Provided,A student reported an extortion situation where someone stated they had nude pictures of them and wanted money (Bitcoin) in return.
2325,260015420,,2026-02-05T12:38:00.000000Z,919 S UNIVERSITY AVE,42.2756112,-83.7371821,LARCENY - IP,Assistance Provided,An employee reported witnessing a student steal university property. The employee confronted the student who then paid for the item.
2325,260015410,,2026-02-05T12:10:00.000000Z,4260 PLYMOUTH RD,42.3079851,-83.6739827,CRASH - FAIL TO RP,Assistance Provided,"A guest reported that someone hit their vehicle, causind damage, and did not report it. The incident occurred between 10am and 10:50am on on 2/5/2026."
2325,260015400,,2026-02-05T11:46:00.000000Z,324 S OBSERVATORY ST,42.2787978,-83.7314685,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred between 2/1/2026 and 2/2/2026.
2325,260015358,,2026-02-05T10:12:00.000000Z,1051 N CANTON CENTER RD,42.314004,-83.4888291,LARCENY,Assistance Provided,An employee reported university property stolen. The incident occurred between 7:30am and 11:30am on 2/4/2026. Canton PD responded and completed report 26-4569.
2325,260015355,,2026-02-05T10:11:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260015258,,2026-02-05T06:39:00.000000Z,1239 KIPKE DR,42.265239,-83.7439554,HARASSMENT,Assistance Provided,An employee reported receiving harassing phone calls.
2325,260015243,,2026-02-05T05:54:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260015241,,2026-02-05T05:43:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,ASSAULT OR BATTERY,Assistance Provided,An employee reported being assaulted by a patient. No injuries were reported.
2325,260016094,,2026-02-06T22:37:00.000000Z,911 N UNIVERSITY AVE,42.2793182,-83.7377271,LARCENY,Assistance Provided,An employee reported personal property stolen. The incident occurred between 2:30pm and 9:30pm on 2/6/2026.
2325,260016065,,2026-02-06T20:37:00.000000Z,541 THOMPSON ST,42.2748013,-83.7428968,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred between 4:04pm and 4:11pm on 2/6/2026.
2325,260016064,,2026-02-06T20:30:00.000000Z,1100 FULLER RD,43.2736092,-85.8981404,LARCENY,Assistance Provided,An employee reported a part of their vehicle (catalytic converter) was stolen. The incident occurred between 6:30am and 7:40pm on 2/6/2026.
2325,260016019,,2026-02-06T18:18:00.000000Z,1100 FULLER RD,43.2736092,-85.8981404,LARCENY,Assistance Provided,An employee reported a part of their vehicle (catalytic converter) was stolen. The incident occurred between 7:45am and 6:15pm on 2/6/2026.
2325,260015983,,2026-02-06T16:42:00.000000Z,919 S UNIVERSITY AVE,42.2756112,-83.7371821,ORDINANCE VIOLATION - ALCOHOL,"Utl/Goa, Assistance Provided",A guest reported two people drinking alcohol in the building. Officers responded but were not able to locate the people.
2325,260015862,,2026-02-06T10:59:00.000000Z,1425 E ANN ST,42.2831396,-83.7310911,DISORDERLY CONDUCT,Assistance Provided,"An employee reported two people being disorderly outside the building. Officers responded and found both arguing (verbal, not physical). Officers spoke with both parties involved."
2325,260015831,,2026-02-06T10:01:00.000000Z,1620 E MEDICAL CENTER DR,42.2853465,-83.7310464,TRESPASS,Assistance Provided,A discharged patient was refusing to leave. Officers responded and escorted them from the property.
2325,260015700,,2026-02-06T02:57:00.000000Z,600 E MADISON ST,42.2736688,-83.7421033,BURGLARY OF ALL TYPES - IP,Assistance Provided,"An employee reported a person urinating in public. An officer responded, but the person had left before their arrival."
2325,260015677,,2026-02-06T01:31:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,ASSAULT OR BATTERY,"Information Only, Assistance Provided",An employee reported being assaulted by a patient. No injuries were reported.
2325,260016367,,2026-02-07T16:42:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260016342,,2026-02-07T14:49:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260016336,,2026-02-07T14:31:00.000000Z,906 S UNIVERSITY AVE,42.274525,-83.7379233,LARCENY,"Assistance Provided, Assistance Provided, Assistance Provided",A student reported personal property stolen. The incident occurred between 8:30am and 9am on 2/7/2026.
2325,260016270,,2026-02-07T10:55:00.000000Z,1519 FULLER RD,42.2878815,-83.7285663,LARCENY,Assistance Provided,An employee reported a part of their vehicle (catalytic converter) was stolen. The incident occurred between 7:30am and 4:15pm on 2/6/2026.
2325,260016174,,2026-02-07T04:14:00.000000Z,1540 E HOSPITAL DR,42.281749,-83.7280454,ASSAULT OR BATTERY,Assistance Provided,An employee reported being assaulted by a patient. No injuries were reported.
2325,260016139,,2026-02-07T01:18:00.000000Z,830 N UNIVERSITY AVE,42.2781689,-83.738927,ORDINANCE VIOLATION - OTHER,"Utl/Goa, Assistance Provided","An employee reported a person urinating in public. An officer responded, but the person had left before their arrival."
2325,260016794,,2026-02-08T21:12:00.000000Z,1931 DUFFIELD ST,42.2937497,-83.720873,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred between 8:26pm and 8:31pm on 2/8/2026.
2325,260016738,,2026-02-08T17:51:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260016725,,2026-02-08T16:42:00.000000Z,1415 WASHINGTON HTS,42.2808145,-83.7303297,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred between 9pm on 2/2/2026 and 2am on 2/3/2026.
2325,260016640,,2026-02-08T11:20:00.000000Z,600 E MADISON ST,42.2736688,-83.7421033,LARCENY,"Utl/Goa, Assistance Provided","A student reported personal property stolen. A short time later, the student reported that they were sure of the items were stolen and will contact DPSS if the item isn ' t found."
2325,260016594,,2026-02-08T09:30:00.000000Z,606 E HOOVER AVE,42.2694673,-83.7422564,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred between 7:35pm and 9:05pm on 2/7/2026.
2325,260017291,,2026-02-09T20:49:00.000000Z,540 THOMPSON ST,42.2747975,-83.7437152,LARCENY,"Assistance Provided, Unfounded","A student reported personal property stolen. The incident occurred between 4:42pm on 2/8/2026 and 8pm on2/9/2026. UPDATE 2/12/2026: Upon further investigation, the property was located. No larceny occurred."
2325,260017264,,2026-02-09T19:39:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,ASSAULT OR BATTERY,Assistance Provided,An employee reported being assaulted by a patient. No injuries were reported.
2325,260017227,,2026-02-09T17:27:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,STALKING,Assistance Provided,An employee reported a harassment and possible stalking situation. An officer responded and found the incident was harassment but not stalking.
2325,260017225,,2026-02-09T17:26:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260017219,,2026-02-09T17:09:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260017209,,2026-02-09T16:51:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,FAMILY/ACQUAINT DISPUTE,Assistance Provided,A guest reported a family dispute situation. No assault occurred. Officers assisted the family with support.
2325,260017171,,2026-02-09T15:40:00.000000Z,1600 HURON PKWY,42.3003717,-83.7019786,CRASH - FAIL TO RP,Assistance Provided,"An employee reported that someone parked their vehicle, touching their vehicle, no damage was found at this time. The incident occurred during the day on 2/9/2026."
2325,260017170,,2026-02-09T15:32:00.000000Z,1519 FULLER RD,42.2878815,-83.7285663,LARCENY,Assistance Provided,An employee reported a part of their vehicle (catalytic converter) was stolen. The incident occurred between 9:50am and 6pm on 2/6/20206.
2325,260017165,,2026-02-09T15:22:00.000000Z,1315 E ANN ST,42.2827112,-83.7326961,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260017008,,2026-02-09T09:49:00.000000Z,1800 FULLER RD,42.2871545,-83.7237455,LARCENY,Assistance Provided,An employee reported a part of their vehicle (catalytic converter) was stolen. The incident occurred between 6am and 3:30pm on 2/6/20206.
2325,260016946,,2026-02-09T08:13:00.000000Z,1100 BAITS DR,42.2903759,-83.7207718,CRASH - FAIL TO RP,Assistance Provided,"A guest reported witnessing someone hit a vehicle with their vehicle, causing damage, and not reporting it. The incident occurred at approximately 12:45pm on 2/8/2026."
2325,260016863,,2026-02-09T02:27:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260017817,,2026-02-10T23:58:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260017811,,2026-02-10T23:37:00.000000Z,1919 GREEN RD,42.2993966,-83.6939366,LARCENY,"Assistance Provided, Unfounded",An employee reported university property missing. The incident occurred between 9:30pm and 11pm on 2/10/2026. UPDATE 2/11/2026: The property was located. No larceny occurred.
2325,260017677,,2026-02-10T16:46:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260017594,,2026-02-10T12:55:00.000000Z,380 PARKLAND PLAZA,42.2797369,-83.8151056,LARCENY,Assistance Provided,An employee reported personal property stolen. The incident occurred between 7:30pm on 2/9/2026 and 9am on 2/10/2026.
2325,260017573,,2026-02-10T11:58:00.000000Z,906 S UNIVERSITY AVE,42.274525,-83.7379233,LARCENY,Assistance Provided,A student reported personal property stolen. It is unknown the time and date the incident occurred.
2325,260017540,,2026-02-10T10:36:00.000000Z,906 S UNIVERSITY AVE,42.274525,-83.7379233,LARCENY,"Cancel Report, Assistance Provided","A student reported personal property stolen. A short time later, the student called back stating they found their property. No larceny occurred."
2325,260017352,,2026-02-10T00:19:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260018180,,2026-02-11T16:56:00.000000Z,1502 E MEDICAL CENTER DR,42.2814383,-83.7272242,TRESPASS,Assistance Provided,A visitor was being disruptive and was escorted from the property.
2325,260018152,,2026-02-11T15:49:00.000000Z,1315 E ANN ST,42.2827112,-83.7326961,LARCENY,Assistance Provided,An employee reported university property missing. The incident occurred between 1/28/2026 and 2/4/2026.
2325,260018099,,2026-02-11T13:35:00.000000Z,500 KRAUSE ST,42.2797713,-83.7536735,CRASH - FAIL TO RP,Assistance Provided,"An employee reported that someone hit their vehicle, causing damage, and did not report it. The incident occurred sometime during the day on 2/10/2026."
2325,260018080,,2026-02-11T12:58:00.000000Z,4270 PLYMOUTH RD,42.3087948,-83.6727391,LARCENY,Assistance Provided,An employee reported university property was stolen. The incident occurred between 1/26/20206 and 2/11/2026.
2325,260018032,,2026-02-11T10:59:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,LARCENY,Assistance Provided,A visitor reported personal property stolen. The incident occurred between 6:25am and 7:30am on 2/11/2026.
2325,260017991,,2026-02-11T09:36:00.000000Z,911 N UNIVERSITY AVE,42.2793182,-83.7377271,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260017970,,2026-02-11T08:46:00.000000Z,3621 S STATE ST,42.2344473,-83.7384865,LARCENY,Assistance Provided,An employee reported personal property missing. It is unknown the time and date the incident occurred.
2325,260017848,,2026-02-11T01:35:00.000000Z,508 THOMPSON ST,42.2754613,-83.7436224,TRESPASS,Assistance Provided,A nonaffiliated person was found in the building. They were escorted from the property.
2325,260018799,,2026-02-12T22:55:00.000000Z,541 THOMPSON ST,42.2748013,-83.7428968,ORDINANCE VIOLATION - ALCOHOL,Assistance Provided,Three minors were found with alcohol.
2325,260018717,,2026-02-12T19:11:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,PROPERTY DAMAGE - MDOP,Assistance Provided,An employee reported witnessing a patient damage university property.
2325,260018690,,2026-02-12T17:58:00.000000Z,1315 E ANN ST,42.2827112,-83.7326961,LARCENY,Assistance Provided,A patient reported personal property missing. The incident occurred between 2/6/2026 to 2/12/2026.
2325,260018650,,2026-02-12T16:17:00.000000Z,540 THOMPSON ST,42.2747975,-83.7437152,CRIMINAL SEXUAL CONDUCT,Assistance Provided,A student reported being sexually assaulted (raped) by an acquaintance. The incident occurred 5/8/2025.
2325,260018649,,2026-02-12T16:14:00.000000Z,380 PARKLAND PLAZA,42.2797369,-83.8151056,DRUG VIOLATION - VCSA,Assistance Provided,Drug paraphernalia was found by an employee and turned over to DPSS for disposal.
2325,260018625,,2026-02-12T15:12:00.000000Z,1239 KIPKE DR,42.265239,-83.7439554,CRIMINAL SEXUAL CONDUCT,"Information Only, Assistance Provided","A student reported being sexually assaulted. No other information, such as location or date, is known at this time."
2325,260018606,,2026-02-12T14:42:00.000000Z,1051 N CANTON CENTER RD,42.314004,-83.4888291,TRESPASS,"Information Only, Assistance Provided",A patient became disruptive while in the building. They were escorted from the property.
2325,260018496,,2026-02-12T10:58:00.000000Z,1535 E HOSPITAL DR,42.282068,-83.7282416,CRASH - FAIL TO RP,Assistance Provided,"A guest reported that someone hit their vehicle, causing damage, and did not report it. The incident occurred in the P4 parking structure sometime during the day."
2325,260018398,,2026-02-12T07:32:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s belongings.
2325,260018347,,2026-02-12T04:23:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,OBSTRUCTING POLICE,"Assistance Provided, With Arrest",A discharged patient became disruptive and refused to leave the property. While officers were working with the discharged patient aggressive and was taken into custody.
2325,260018308,,2026-02-12T01:25:00.000000Z,2500 GREEN RD,42.3106374,-83.6899364,HARASSMENT,Assistance Provided,An employee reported that someone repeatedly calls them and is harassing staff.
2325,260018298,,2026-02-12T00:24:00.000000Z,2335 STONE RD,43.5554752,-82.7427429,FAMILY/ACQUAINT DISPUTE,Assistance Provided,Officers responded to a verbal dispute between family members. No physical assault.
2325,260019076,,2026-02-13T13:17:00.000000Z,1900 FULLER RD,42.2855135,-83.721906,LARCENY,"Information Only, Assistance Provided",An employee reported that a part from their vehicle (catalytic converter) was stolen. It is unknown the time and date the incident occurred.
2325,260019026,,2026-02-13T11:09:00.000000Z,1239 KIPKE DR,42.265239,-83.7439554,FRAUDULENT ACTIVITY,Assistance Provided,A student reported fraudulent activity involving purchasing tickets online for a sports event. The incident occurred off campus and the Ann Arbor Police Department will be completing the report.
2325,260018996,,2026-02-13T10:06:00.000000Z,2301 COMMONWEALTH BLVD,42.3090993,-83.6961653,FRAUDULENT ACTIVITY,Assistance Provided,"An employee reported fraudulent activity involving someone claiming to be police, from out of state, stating they needed money to assist a family member who was incarcerated."
2325,260019688,,2026-02-14T23:34:00.000000Z,1600 E MEDICAL CENTER DR,42.2853439,-83.7310242,CRASH - FAIL TO RP,Assistance Provided,"A visitor reported that someone hit their vehicle, causing damage, and did not report it. The incident occurred between 5:23pm and 11:30pm on 2/14/2026."
2325,260019663,,2026-02-14T22:11:00.000000Z,1540 E HOSPITAL DR,42.281749,-83.7280454,PROPERTY DAMAGE - MDOP,Assistance Provided,An employee reported that a patient intentionally damaged university property. The incident occurred at approximately 8:30pm on 2/14/2026.
2325,260019600,,2026-02-14T18:34:00.000000Z,911 N UNIVERSITY AVE,42.2793182,-83.7377271,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred at approximately 6pm on 2/13/2026.
2325,260019591,,2026-02-14T17:30:00.000000Z,701 E UNIVERSITY AVE,42.2729285,-83.7351459,HARASSMENT,Assistance Provided,A student reported being harassed by another student.
2325,260019466,,2026-02-14T11:07:00.000000Z,605 OXFORD RD,42.8407545,-83.2596158,ORDINANCE VIOLATION - OTHER,"Assistance Provided, Citation Issued",A student was found urinating in public.
2325,260019393,,2026-02-14T07:52:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,LARCENY,Assistance Provided,An employee witnessed a guest steal university property. The incident occurred at 7:17am on 2/14/2026.
2325,260020008,,2026-02-15T19:45:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260020005,,2026-02-15T19:44:00.000000Z,541 THOMPSON ST,42.2748013,-83.7428968,LARCENY,Assistance Provided,A student reported personal property stolen. The incident occurred sometime over the past week.
2325,260019958,,2026-02-15T16:57:00.000000Z,701 E UNIVERSITY AVE,42.2729285,-83.7351459,LARCENY,"Assistance Provided, With Arrest",A student reported personal property stolen. Officers responded and were able to locate the person who stole the property. They were taken into custody.
2325,260019859,,2026-02-15T10:49:00.000000Z,701 E UNIVERSITY AVE,42.2729285,-83.7351459,PROPERTY DAMAGE - MDOP,Assistance Provided,A student employee reported that someone damaged their property. The incident occurred between 9am and 10pm on 2/15/2026.
2325,260019784,,2026-02-15T06:22:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,Marijuana was found in a patient ' s property.
2325,260019766,,2026-02-15T04:59:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,DRUG VIOLATION - VCSA,Assistance Provided,A marijuana product was found in a patient ' s property.
2325,260019762,,2026-02-15T04:38:00.000000Z,1500 E MEDICAL CENTER DR,42.2827172,-83.7267932,TRESPASS,Assistance Provided,A discharged patient refused to leave the area. They were escorted off the property.
